
﻿
免责声明https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
免责声明https://ghproxy.com/https://raw.githubusercontent.com/sun520999/m3u/master/Video/shengming.mp4
厦门频道,#genre#
CCTV-16,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221228112/index.m3u8

CCTV-17,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1

CCTV-17,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226198/index.m3u8

CCTV-4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8

CCTV-4K,http://open.live-web.timetv.cn/live03/cctv4k.m3u8


凤凰中文,http://39.135.49.209:6610/PLTV/88888888/224/3221227222/1.m3u8?servicetype=1

凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8 

凤凰中文,http://iptv.tvfix.org/hls/fhzw.m3u8

凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8

凤凰中文,http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8

凤凰中文,http://183.207.249.34/PLTV/3/224/3221226922/index.m3u8

凤凰中文,http://111.20.33.93/PLTV/88888893/224/3221226547/index.m3u8

凤凰资讯,http://39.135.49.209:6610/PLTV/88888888/224/3221227226/1.m3u8?servicetype=1

凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8

凤凰资讯,http://iptv.tvfix.org/hls/fhzx.m3u8

凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8

凤凰资讯,http://183.207.249.34/PLTV/3/224/3221226923/index.m3u8

凤凰香港,http://183.207.249.35/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8

凤凰香港,http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8                                       

湖南卫视,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227698/index.m3u8

湖南卫视,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227698/index.m3u8

浙江卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001345/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

浙江卫视,http://39.136.48.26:8089/PLTV/88888888/224/3221225585/index.m3u8

江苏卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

江苏卫视,http://39.136.48.11:8089/PLTV/88888888/224/3221226211/index.m3u8

北京卫视,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227390/index.m3u8

北京卫视,http://183.207.249.173/ott.js.chinamobile.com/TVOD/3/224/3221227390/index.m3u8

东方卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

东方卫视,http://39.136.48.54:8089/PLTV/88888888/224/3221226347/index.m3u8

安徽卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

安徽卫视,http://39.136.48.7:8089/PLTV/88888888/224/3221225775/index.m3u8

广东卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

广东卫视,http://39.136.48.5:8089/PLTV/88888888/224/3221226213/index.m3u8

深圳卫视,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227217/index.m3u8

深圳卫视,http://183.207.249.173/ott.js.chinamobile.com/TVOD/3/224/3221227217/index.m3u8

辽宁卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001340/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

辽宁卫视,http://39.136.48.9:8089/PLTV/88888888/224/3221225789/index.m3u8

山东卫视,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227310/index.m3u8

山东卫视,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227310/index.m3u8

天津卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

天津卫视,http://39.136.48.58:8089/PLTV/88888888/224/3221226485/index.m3u8

东南卫视,http://39.136.48.59:8089/PLTV/88888888/224/3221226278/index.m3u8

黑龙江卫视,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227514/index.m3u8

黑龙江卫视,http://183.207.249.175/ott.js.chinamobile.com/PLTV/4/224/3221227514/index.m3u8

黑龙江卫视,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227323/index.m3u8

黑龙江卫视,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227323/index.m3u8

湖北卫视,http://39.134.19.248:6610/yinhe/2/ch00000090990000001347/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

湖北卫视,http://39.136.48.2:8089/PLTV/88888888/224/3221225769/index.m3u8

江西卫视,http://39.136.48.22:8089/PLTV/88888888/224/3221226312/index.m3u8

海南卫视,http://39.136.48.57:8089/PLTV/88888888/224/3221226325/index.m3u8

 


虎牙轮播,#genre#
电影_星爷,http://zb.ldlive.xyz/sulb/hy.php?id=11342412
电影_英叔,http://45.154.14.47:35455/huya/11342421
电影_达叔,http://zb.ldlive.xyz/sulb/hy.php?id=11336592
电影_发哥,http://zb.ldlive.xyz/sulb/hy.php?id=11342387
电影_成龙,http://zb.ldlive.xyz/sulb/hy.php?id=11342386
电影_王晶,http://zb.ldlive.xyz/sulb/hy.php?id=11602058
电影_沈腾,http://zb.ldlive.xyz/sulb/hy.php?id=11601968
电影_黄渤,http://zb.ldlive.xyz/sulb/hy.php?id=11352876
电影_强森,http://zb.ldlive.xyz/sulb/hy.php?id=21059581
电影_漫威,http://zb.ldlive.xyz/sulb/hy.php?id=11602034
电影_宇宙,http://zb.ldlive.xyz/sulb/hy.php?id=11342428
电影_怪兽,http://zb.ldlive.xyz/sulb/hy.php?id=21059577
电影_武侠,http://zb.ldlive.xyz/sulb/hy.php?id=11342427
电影_警匪,http://zb.ldlive.xyz/sulb/hy.php?id=11352886
电影_罪犯,http://zb.ldlive.xyz/sulb/hy.php?id=11352962
电影_枪战,http://zb.ldlive.xyz/sulb/hy.php?id=21059579
电影_海盗,http://zb.ldlive.xyz/sulb/hy.php?id=21059595
电影_赛车,http://zb.ldlive.xyz/sulb/hy.php?id=11279247
电影_推荐,http://zb.ldlive.xyz/sulb/hy.php?id=11602041
电影_救援,http://zb.ldlive.xyz/sulb/hy.php?id=21059594
电影_热血,http://zb.ldlive.xyz/sulb/hy.php?id=11352934
电影_盗墓,http://zb.ldlive.xyz/sulb/hy.php?id=21059552
电影_贺岁,http://zb.ldlive.xyz/sulb/hy.php?id=11601971
电影_玄幻,http://zb.ldlive.xyz/sulb/hy.php?id=11342414
电影_谍战,http://zb.ldlive.xyz/sulb/hy.php?id=21059585
电影_战争,http://zb.ldlive.xyz/sulb/hy.php?id=21059592
电影_喜剧,http://zb.ldlive.xyz/sulb/hy.php?id=11352877
电影_港片,http://zb.ldlive.xyz/sulb/hy.php?id=11602043
电影_国产,http://zb.ldlive.xyz/sulb/hy.php?id=11352973
电影_周星星,http://zb.ldlive.xyz/sulb/hy.php?id=11336587
电影_李连杰,http://zb.ldlive.xyz/sulb/hy.php?id=11342390
电影_洪金宝,http://zb.ldlive.xyz/sulb/hy.php?id=11279251
电影_梁家辉,http://zb.ldlive.xyz/sulb/hy.php?id=11342429
电影_许冠英,http://zb.ldlive.xyz/sulb/hy.php?id=11601972
电影_刘德华,http://zb.ldlive.xyz/sulb/hy.php?id=11342424
电影_斯坦森,http://zb.ldlive.xyz/sulb/hy.php?id=21059588
电影_小鬼头,http://zb.ldlive.xyz/sulb/hy.php?id=11352963
电影_八点档,http://zb.ldlive.xyz/sulb/hy.php?id=880261
电影_蜘蛛侠,http://zb.ldlive.xyz/sulb/hy.php?id=21059599
电影_贺岁片,http://zb.ldlive.xyz/sulb/hy.php?id=11601986
电影_功夫片,http://zb.ldlive.xyz/sulb/hy.php?id=11352941
电影_黑帮片,http://zb.ldlive.xyz/sulb/hy.php?id=11336719
电影_丧尸片,http://zb.ldlive.xyz/sulb/hy.php?id=21059578
电影_灾难片,http://zb.ldlive.xyz/sulb/hy.php?id=11602075
电影_谍战片,http://zb.ldlive.xyz/sulb/hy.php?id=21059587
电影_战争片,http://zb.ldlive.xyz/sulb/hy.php?id=21059574
电影_犯罪片,http://zb.ldlive.xyz/sulb/hy.php?id=11352974
电影_古装片,http://zb.ldlive.xyz/sulb/hy.php?id=11336590
电影_高分动作,http://zb.ldlive.xyz/sulb/hy.php?id=11352884
电影_动作电影,http://zb.ldlive.xyz/sulb/hy.php?id=11602077
电影_搞笑喜剧,http://zb.ldlive.xyz/sulb/hy.php?id=11342423
电影_喜剧专场,http://zb.ldlive.xyz/sulb/hy.php?id=11602044
电影_欢笑影院,http://zb.ldlive.xyz/sulb/hy.php?id=11352894
电影_不挤影院,http://zb.ldlive.xyz/sulb/hy.php?id=11352897
电影_国产悬疑,http://zb.ldlive.xyz/sulb/hy.php?id=11342395
电影_快意江湖,http://zb.ldlive.xyz/sulb/hy.php?id=11342435
电影_黑帮斗争,http://zb.ldlive.xyz/sulb/hy.php?id=11342419
电影_古墓系列,http://zb.ldlive.xyz/sulb/hy.php?id=11352913
电影_嫣然影厅,http://zb.ldlive.xyz/sulb/hy.php?id=11601977
电影_女神系列,http://zb.ldlive.xyz/sulb/hy.php?id=11336571
电影_经典女神,http://zb.ldlive.xyz/sulb/hy.php?id=11352909
电影_许氏三杰,http://zb.ldlive.xyz/sulb/hy.php?id=11602033
电影_经典港片,http://zb.ldlive.xyz/sulb/hy.php?id=11352965
电影_镖行天下,http://zb.ldlive.xyz/sulb/hy.php?id=11352969
电影_高能反转,http://zb.ldlive.xyz/sulb/hy.php?id=11352887
电影_喜乐影院,http://zb.ldlive.xyz/sulb/hy.php?id=21059580
电影_蘑菇影厅,http://zb.ldlive.xyz/sulb/hy.php?id=11601981
电影_搞笑恐怖,http://zb.ldlive.xyz/sulb/hy.php?id=11601960
电影_死神来了,http://zb.ldlive.xyz/sulb/hy.php?id=11352903
电影_变形金刚,http://zb.ldlive.xyz/sulb/hy.php?id=21059596
电影_怪兽系列,http://zb.ldlive.xyz/sulb/hy.php?id=21059554
剧集_老三国,http://zb.ldlive.xyz/sulb/hy.php?id=11602081
剧集_新三国,http://zb.ldlive.xyz/sulb/hy.php?id=11352944
剧集_新水浒,http://zb.ldlive.xyz/sulb/hy.php?id=11342384
剧集_纪晓岚,http://zb.ldlive.xyz/sulb/hy.php?id=11342396
剧集_庆余年,http://zb.ldlive.xyz/sulb/hy.php?id=11352960
剧集_雍正王朝,http://zb.ldlive.xyz/sulb/hy.php?id=11342439
剧集_士兵突击,http://zb.ldlive.xyz/sulb/hy.php?id=11342430
剧集_爱情公寓,http://zb.ldlive.xyz/sulb/hy.php?id=11336726
剧集_家有儿女,http://zb.ldlive.xyz/sulb/hy.php?id=11352872
剧集_武林外传,http://zb.ldlive.xyz/sulb/hy.php?id=21059598
剧集_地下交通站,http://zb.ldlive.xyz/sulb/hy.php?id=11342433
剧集_邻里一家亲,http://zb.ldlive.xyz/sulb/hy.php?id=11342426
搞笑_陈翔六点半,http://zb.ldlive.xyz/sulb/hy.php?id=11274154
解说_电影狂人,http://zb.ldlive.xyz/sulb/hy.php?id=18715610
解说_鹿哥电影,http://zb.ldlive.xyz/sulb/hy.php?id=24396360
解说_斌哥漫说,http://zb.ldlive.xyz/sulb/hy.php?id=18632116
解说_续哥说电影,http://zb.ldlive.xyz/sulb/hy.php?id=24396472
解说_小川侃电影,http://zb.ldlive.xyz/sulb/hy.php?id=15870999
解说_阿钙扒瞎,http://zb.ldlive.xyz/sulb/hy.php?id=15978172
解说_阿良说剧,http://zb.ldlive.xyz/sulb/hy.php?id=20488841
解说_鱼丸电影,http://zb.ldlive.xyz/sulb/hy.php?id=16615910
解说_阿斗说电影,http://zb.ldlive.xyz/sulb/hy.php?id=13303478
解说_扁豆看电影,http://zb.ldlive.xyz/sulb/hy.php?id=16028551
解说_乌贼说电影,http://zb.ldlive.xyz/sulb/hy.php?id=16604522
解说_大象放映室,http://zb.ldlive.xyz/sulb/hy.php?id=21277391
解说_科幻梦工场,http://zb.ldlive.xyz/sulb/hy.php?id=15152155
解说_亮哥讲电影,http://zb.ldlive.xyz/sulb/hy.php?id=16144175
解说_越哥说电影,http://zb.ldlive.xyz/sulb/hy.php?id=15894162
解说_小冉看电影,http://zb.ldlive.xyz/sulb/hy.php?id=17341907
解说_嫦娥撩电影,http://zb.ldlive.xyz/sulb/hy.php?id=18201106
解说_阿翔说电影,http://zb.ldlive.xyz/sulb/hy.php?id=16868935
解说_疯狂解说家,http://zb.ldlive.xyz/sulb/hy.php?id=18366196
解说_虎妞说电影,http://zb.ldlive.xyz/sulb/hy.php?id=20343144
解说_顾久撩电影,http://zb.ldlive.xyz/sulb/hy.php?id=16422212
解说_涵哥评电影,http://zb.ldlive.xyz/sulb/hy.php?id=16865726
解说_俗哥看电影,http://zb.ldlive.xyz/sulb/hy.php?id=15452736
解说_老皮讲电影,http://zb.ldlive.xyz/sulb/hy.php?id=16968572
解说_默爷侃电影,http://zb.ldlive.xyz/sulb/hy.php?id=17204307
解说_冷君说电影,http://zb.ldlive.xyz/sulb/hy.php?id=16739452
解说_老炮说电影,http://zb.ldlive.xyz/sulb/hy.php?id=15454716
解说_刘老师说电影,http://zb.ldlive.xyz/sulb/hy.php?id=20289754
解说_恐怖电影解说,http://zb.ldlive.xyz/sulb/hy.php?id=16741179




央视频道,#genre#
CCTV-1,http://39.135.32.236:6610/PLTV/77777777/224/3221225654/index.m3u8?
CCTV-2,http://39.135.32.236:6610/PLTV/77777777/224/3221225657/index.m3u8?
CCTV-3,http://39.135.32.236:6610/PLTV/77777777/224/3221225677/index.m3u8?
CCTV-4,http://39.135.32.236:6610/PLTV/77777777/224/3221225753/index.m3u8?
CCTV-5,http://39.135.32.236:6610/PLTV/77777777/224/3221225516/index.m3u8?
CCTV-5+,http://39.135.32.236:6610/PLTV/77777777/224/3221225621/index.m3u8?
CCTV-6,http://39.135.32.236:6610/PLTV/77777777/224/3221225683/index.m3u8?
CCTV-7,http://39.135.32.236:6610/PLTV/77777777/224/3221225627/index.m3u8?
CCTV-8,http://39.135.32.236:6610/PLTV/77777777/224/3221225630/index.m3u8?
CCTV-9,http://39.135.32.236:6610/PLTV/77777777/224/3221225633/index.m3u8?
CCTV-9,http://39.135.32.236:6610/PLTV/77777777/224/3221225939/index.m3u8?
CCTV-10,http://39.135.32.236:6610/PLTV/77777777/224/3221225624/index.m3u8?
CCTV-11,http://39.135.32.236:6610/PLTV/77777777/224/3221225739/index.m3u8?
CCTV-12,http://39.135.32.236:6610/PLTV/77777777/224/3221225645/index.m3u8?
CCTV-13,http://39.135.32.236:6610/PLTV/77777777/224/3221225742/index.m3u8?
CCTV-14,http://39.135.32.236:6610/PLTV/77777777/224/3221225648/index.m3u8?
CCTV-15,http://39.135.32.236:6610/PLTV/77777777/224/3221225693/index.m3u8?
CCTV-16,http://39.135.32.236:6610/PLTV/77777777/224/3221225845/index.m3u8?
CCTV-16,http://39.135.32.236:6610/PLTV/77777777/224/3221225956/index.m3u8?
CCTV-17,http://39.135.32.236:6610/PLTV/77777777/224/3221225513/index.m3u8?
CCTV-1,http://111.20.33.93/PLTV/88888893/224/3221226010/index.m3u8
CCTV-2,http://111.20.33.93/PLTV/88888893/224/3221226224/index.m3u8
CCTV-3,http://111.20.33.93/PLTV/88888893/224/3221226397/index.m3u8
CCTV-4,http://111.20.33.93/PLTV/88888893/224/3221226191/index.m3u8
CCTV-5,http://111.20.33.93/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5+,http://111.20.33.93/PLTV/88888893/224/3221226221/index.m3u8
CCTV-6,http://111.20.33.93/PLTV/88888893/224/3221226011/index.m3u8
CCTV-7,http://111.20.33.93/PLTV/88888893/224/3221226192/index.m3u8
CCTV-8,http://111.20.33.93/PLTV/88888893/224/3221226391/index.m3u8
CCTV-9,http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV-10,http://111.20.33.93/PLTV/88888893/224/3221226189/index.m3u8
CCTV-11,http://111.20.33.93/PLTV/88888893/224/3221226240/index.m3u8
CCTV-12,http://111.20.33.93/PLTV/88888893/224/3221226190/index.m3u8
CCTV-13,http://111.20.33.93/PLTV/88888893/224/3221226233/index.m3u8
CCTV-14,http://39.134.65.162/PLTV/88888888/224/3221225674/index.m3u8
CCTV-15,http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8
CCTV-16,http://111.20.33.93/PLTV/88888893/224/3221226921/index.m3u8
CCTV-17,http://111.20.33.93/PLTV/88888893/224/3221226198/index.m3u8
CCTV-1,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240127_1/encoder/0/playlist.m3u8?
CCTV-2,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240244_1/encoder/0/playlist.m3u8?
CCTV-3,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240245_1/encoder/0/playlist.m3u8?
CCTV-4,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240316_1/encoder/0/playlist.m3u8?
CCTV-5,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240246_1/encoder/0/playlist.m3u8?
CCTV-5,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240281_1/encoder/0/playlist.m3u8?
CCTV-5+,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240128_1/encoder/0/playlist.m3u8?
CCTV-6,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240247_1/encoder/0/playlist.m3u8?
CCTV-7,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240248_1/encoder/0/playlist.m3u8?
CCTV-8,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240249_1/encoder/0/playlist.m3u8?
CCTV-9,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240250_1/encoder/0/playlist.m3u8?
CCTV-9,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240478_1/encoder/0/playlist.m3u8?
CCTV-10,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240251_1/encoder/0/playlist.m3u8?
CCTV-11,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240328_1/encoder/0/playlist.m3u8?
CCTV-12,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240252_1/encoder/0/playlist.m3u8?
CCTV-13,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240502_1/encoder/0/playlist.m3u8?
CCTV-14,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240253_1/encoder/0/playlist.m3u8?
CCTV-15,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240329_1/encoder/0/playlist.m3u8?
CCTV-16 4K,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240389_1/encoder/0/playlist.m3u8?
CCTV-16,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240388_1/encoder/0/playlist.m3u8?
CCTV-17,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240326_1/encoder/0/playlist.m3u8?
CGTN,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240365_1/encoder/0/playlist.m3u8?
CGTN法语,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240368_1/encoder/0/playlist.m3u8?
CGTN西班牙,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240367_1/encoder/0/playlist.m3u8?
CGTN阿拉伯,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240369_1/encoder/0/playlist.m3u8?
CGTN俄罗斯,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240370_1/encoder/0/playlist.m3u8?
CETV1,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240302_1/encoder/0/playlist.m3u8?
CCTV-1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV-3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV-6,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV-7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV-8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV-9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV-10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV-11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV-13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV-15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV-16 4K,http://liveop.CCTV-.cn/hls/CCTV-16HD/playlist.m3u8
CCTV-17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
安徽卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225886/index.m3u8?
北京卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225651/index.m3u8?
东方卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225718/index.m3u8?
东南卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225696/index.m3u8?
广东卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225666/index.m3u8?
贵州卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225770/index.m3u8?
河北卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225773/index.m3u8?
河南卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225806/index.m3u8?
黑龙江卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225734/index.m3u8?
湖北卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225721/index.m3u8?
湖南卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225692/index.m3u8?
江苏卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225722/index.m3u8?
江西卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225669/index.m3u8?
辽宁卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225779/index.m3u8?
山东卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225672/index.m3u8?
深圳卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225725/index.m3u8?
天津卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225675/index.m3u8?
浙江卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225695/index.m3u8?
重庆卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225745/index.m3u8?
湖北卫视,http://111.20.33.93/PLTV/88888893/224/3221226194/index.m3u8
安徽卫视,http://111.20.33.93/PLTV/88888893/224/3221226196/index.m3u8
浙江卫视,http://111.20.33.93/PLTV/88888893/224/3221226199/index.m3u8
天津卫视,http://111.20.33.93/PLTV/88888893/224/3221226204/index.m3u8
深圳卫视,http://111.20.33.93/PLTV/88888893/224/3221226205/index.m3u8
重庆卫视,http://111.20.33.93/PLTV/88888893/224/3221226202/index.m3u8
辽宁卫视,http://111.20.33.93/PLTV/88888893/224/3221226210/index.m3u8
湖南卫视,http://111.20.33.93/PLTV/88888893/224/3221226211/index.m3u8
黑龙江卫视,http://111.20.33.93/PLTV/88888893/224/3221226215/index.m3u8
广东卫视,http://111.20.33.93/PLTV/88888893/224/3221226216/index.m3u8
东方卫视,http://111.20.33.93/PLTV/88888893/224/3221226217/index.m3u8
山东卫视,http://111.20.33.93/PLTV/88888893/224/3221226209/index.m3u8
北京卫视,http://111.20.33.93/PLTV/88888893/224/3221226222/index.m3u8
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8
湖南卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240130_1/encoder/0/playlist.m3u8?
北京卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240129_1/encoder/0/playlist.m3u8?
江苏卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240133_1/encoder/0/playlist.m3u8?
深圳卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240132_1/encoder/0/playlist.m3u8?
浙江卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240134_1/encoder/0/playlist.m3u8?
广东卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240137_1/encoder/0/playlist.m3u8?
湖北卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240135_1/encoder/0/playlist.m3u8?
天津卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240136_1/encoder/0/playlist.m3u8?
东方卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240242_1/encoder/0/playlist.m3u8?
山东卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240254_1/encoder/0/playlist.m3u8?
辽宁卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240255_1/encoder/0/playlist.m3u8?
安徽卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240256_1/encoder/0/playlist.m3u8?
东南卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240588_1/encoder/0/playlist.m3u8?
黑龙江卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240131_1/encoder/0/playlist.m3u8?
金鹰纪实,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240303_1/encoder/0/playlist.m3u8?
河北卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240317_1/encoder/0/playlist.m3u8?
贵州卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240318_1/encoder/0/playlist.m3u8?
CHC家庭影院,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?
CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?
CHC动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangbacea9011d928b7714a215/1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
